Id,year,fullName,primaryNationality,gender,photoUrl,typeOfDeath,status,employedAs,organizations,localOrForeign,motiveConfirmed,impunityMurder,tortured,captive,threatened,sentence,country,region,location,locationImprisoned
1014,2001,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2002,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1014,2003,Fawwaz Muhammad al-Awadi Bessisso,Kuwait,Male,,,Imprisoned,Staff,Al-Nida',Local,,,,,,Life,Kuwait,,,
1015,2015,Fayez Abu Halawa,,,,,Killed,Staff,Orient News,,Unconfirmed,,,,,,Syria,Daraa province,Abtaa,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2007,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2008,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2009,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2010,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2011,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2012,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2013,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1016,2014,Faysal Tunç,Turkey,Male,,,Imprisoned,Staff,"Dicle News Agency, Özgür Gündem",Local,,,,,,6 years 3 months,Turkey,,,
1017,2003,Fazal Wahab,Pakistan,Male,,Murder,Killed,Freelance,Freelance,Local,Confirmed,Complete Impunity,No,No,Yes,,Pakistan,,Mingora,
1018,2015,Federico Salazar,,,,,Killed,Staff,Radio Nuevo Mundo,Local,Unconfirmed,,,,,,Guatemala,,Mazatenango,
1019,2019,Fekadu Mahtemework,Ethiopia,Male,,,Imprisoned,Staff,Ghion Magazine,Local,,,,,,7 Years,Ethiopia,,,
1020,2005,Feleke Tibebu,Ethiopia,Male,,,Imprisoned,Staff,Hadar,Local,,,,,,Not Sentenced,Ethiopia,,,
1020,2005,Feleke Tibebu,Ethiopia,Male,,,Imprisoned,Staff,Hadar,Local,,,,,,Not Sentenced,Ethiopia,,,
1020,2006,Feleke Tibebu,Ethiopia,Male,,,Imprisoned,Staff,Hadar,Local,,,,,,Not Sentenced,Ethiopia,,,
1020,2006,Feleke Tibebu,Ethiopia,Male,,,Imprisoned,Staff,Hadar,Local,,,,,,Not Sentenced,Ethiopia,,,
1021,2008,Felicitas Martínez Sánchez,,,,,Killed,Staff,La Voz que Rompe el Silencio,,Unconfirmed,,,,,,Mexico,,Putla de Guerrero,
1022,1996,Felix Solovyov,Russia,Male,,Murder,Killed,Freelance,Freelance,Local,Confirmed,Complete Impunity,No,No,No,,Russia,,Moscow,
1023,1995,Felix Titov,,,,,Killed,Staff,Nevskoye Vremya,,Unconfirmed,,,,,,Russia,,an unknown place,
1024,2001,Feng Zhaoxia,China,Male,,Murder,Killed,Staff,Gejie Daobao,Local,Confirmed,Complete Impunity,No,Yes,Yes,,China,,Xi'an,
1025,2007,Ferdinand Lintuan,,,,,Killed,Staff,DXGO and Sun Star,,Unconfirmed,,,,,,Philippines,,Davao City,
1026,1996,Ferdinand Reyes,Philippines,Male,,Murder,Killed,Staff,Press Freedom,Local,Confirmed,Complete Impunity,No,No,Yes,,Philippines,,Dipolog,
1027,2011,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2011,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2011,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2012,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2012,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2012,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2013,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2013,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1027,2013,Fereydoun Seydi Rad,Iran,Male,,,Imprisoned,Freelance,Freelance,Local,,,,,,3 years,Iran,,,
1028,2012,Ferhat Arslan,Turkey,Male,,,Imprisoned,Staff,Dicle News Agency,Local,,,,,,Not Sentenced,Turkey,,,
1029,1994,Ferhat Cherkit,Algeria,Male,,Murder,Killed,Staff,El Moudjahid,Local,Confirmed,Complete Impunity,No,No,Yes,,Algeria,,Algiers,
1030,1993,Ferhat Tepe,Turkey,Male,,Murder,Killed,Staff,Ozgur Gundem,Local,Confirmed,Complete Impunity,No,Yes,Yes,,Turkey,,Bitlis,
1031,2006,Fernando Batul,Philippines,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fernando_batul_philippines_2006.jpg,Murder,Killed,Freelance,DZRH and DYPR,Local,Confirmed,Complete Impunity,No,No,Yes,,Philippines,,Puerto Princesa,
1032,2004,Fernando Consignado,,,,,Killed,Staff,Radio Veritas,,Unconfirmed,,,,,,Philippines,,Nagcarlan,
1033,1992,Fernando Marcelino,Angola,Male,,Murder,Killed,Freelance,Jango,Local,Confirmed,Complete Impunity,No,No,No,,Angola,,Huambo,
1034,2014,Fernando Raymondi,,,,,Killed,Staff,Caretas,,Unconfirmed,,,,,,Peru,,San Vicente de Cañete,
1035,2009,Fernando Razon,Philippines,Male,,Murder,Killed,Staff,Periodico Ini,Local,Confirmed,Partial Impunity,Yes,Yes,No,,Philippines,,Ampatuan,
1036,2013,Fernando Solijon,Philippines,Male,,Murder,Killed,Staff,DxLS Love Radio,Local,Confirmed,Partial Impunity,No,No,Yes,,Philippines,,Iligan City,
1037,2011,Ferzat Jarban,Syria,Male,,Dangerous Assignment,Killed,Freelance,Freelance,Local,Confirmed,,,,,,Syria,,Al-Qasir,
1038,2001,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2001,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2001,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2001,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2001,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2001,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2001,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2002,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2002,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2002,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2002,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2002,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2002,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2002,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2003,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2003,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2003,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2003,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2003,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2003,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2003,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2004,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2004,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2004,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2004,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2004,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2004,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2004,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2005,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2005,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2005,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2005,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2005,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
1038,2005,"Fesshaye ""Joshua"" Yohannes",Eritrea,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/fesshaye_joshua_yohannes_eritrea_2007.jpg,,Imprisoned,Staff,Setit,Local,,,,,,Not Sentenced,Eritrea,,,
